,timestamp,motion,temp,cpu_temp
104,1585178482.12275,0,69.9116,"52.0'C
"
105,1585178484.0427802,0,69.9116,"51.0'C
"
106,1585178485.9627242,0,69.8,"51.0'C
"
107,1585178487.8827732,0,69.8,"51.0'C
"
108,1585178489.8027408,0,69.6866,"50.0'C
"
109,1585178491.72279,0,69.575,"50.0'C
"
110,1585178493.6427758,0,69.4616,"51.0'C
"
111,1585178495.5627587,0,69.4616,"50.0'C
"
112,1585178497.48273,0,69.35,"51.0'C
"
113,1585178499.4027498,0,69.23660000000001,"51.0'C
"
114,1585178501.32274,0,69.23660000000001,"50.0'C
"
115,1585178503.2428315,0,69.125,"50.0'C
"
116,1585178505.1627395,0,69.125,"50.0'C
"
117,1585178507.0827408,0,69.0116,"49.0'C
"
118,1585178509.0027244,0,69.0116,"49.0'C
"
119,1585178510.922745,0,68.9,"51.0'C
"
120,1585178512.842781,0,68.7866,"49.0'C
"
121,1585178514.7627301,0,68.7866,"51.0'C
"
122,1585178516.6827095,1,68.7866,"49.0'C
"
123,1585178518.6028368,0,68.675,"49.0'C
"
124,1585178520.5227227,1,68.675,"49.0'C
"
125,1585178522.4427564,0,68.675,"49.0'C
"
126,1585178524.362771,0,68.675,"49.0'C
"
127,1585178526.2827487,0,68.5616,"50.0'C
"
128,1585178528.2029347,1,68.675,"48.0'C
"
129,1585178530.1228006,1,68.675,"50.0'C
"
130,1585178532.0427444,1,68.5616,"49.0'C
"
131,1585178533.962857,1,68.5616,"48.0'C
"
132,1585178535.8827293,1,68.45,"50.0'C
"
133,1585178537.8027382,0,68.45,"49.0'C
"
134,1585178539.7227213,1,68.45,"49.0'C
"
135,1585178541.6427548,0,68.3366,"48.0'C
"
136,1585178543.562743,0,68.45,"48.0'C
"
137,1585178545.482745,0,68.3366,"47.0'C
"
138,1585178547.4027412,1,68.3366,"48.0'C
"
139,1585178549.3227513,1,68.225,"47.0'C
"
140,1585178551.242763,1,68.3366,"48.0'C
"
141,1585178553.1627789,1,68.3366,"49.0'C
"
142,1585178555.082718,1,68.3366,"47.0'C
"
143,1585178557.0027473,0,68.3366,"47.0'C
"
144,1585178558.922774,0,68.225,"47.0'C
"
145,1585178560.8427517,0,68.225,"47.0'C
"
146,1585178562.7627714,0,68.11160000000001,"49.0'C
"
147,1585178564.6827443,0,68.11160000000001,"47.0'C
"
148,1585178566.602758,0,68.0,"47.0'C
"
149,1585178568.5228097,0,68.0,"47.0'C
"
150,1585178570.4427848,0,68.0,"47.0'C
"
151,1585178572.372783,0,68.0,"47.0'C
"
152,1585178574.2827423,0,67.8866,"46.0'C
"
153,1585178576.2027469,0,67.8866,"47.0'C
"
154,1585178578.122795,0,67.8866,"48.0'C
"
155,1585178580.0427742,0,67.8866,"47.0'C
"
156,1585178581.9628034,0,67.8866,"46.0'C
"
157,1585178583.8827455,0,67.8866,"46.0'C
"
158,1585178585.8027413,0,67.8866,"46.0'C
"
159,1585178587.7227716,0,67.8866,"46.0'C
"
160,1585178589.6427724,0,67.8866,"47.0'C
"
161,1585178591.5627868,0,67.8866,"47.0'C
"
162,1585178593.4827487,0,67.8866,"47.0'C
"
163,1585178595.4027572,0,67.8866,"46.0'C
"
164,1585178597.3227482,0,67.775,"46.0'C
"
165,1585178599.2427368,0,67.8866,"46.0'C
"
166,1585178601.1627505,0,67.8866,"46.0'C
"
167,1585178603.08276,0,67.8866,"46.0'C
"
168,1585178605.0027878,0,67.8866,"47.0'C
"
169,1585178606.9227948,0,67.8866,"46.0'C
"
170,1585178608.8427722,0,67.8866,"46.0'C
"
171,1585178610.7627695,0,67.8866,"46.0'C
"
172,1585178612.6827667,0,67.8866,"46.0'C
"
173,1585178614.6027496,0,67.8866,"46.0'C
"
174,1585178616.5327537,0,67.8866,"46.0'C
"
175,1585178618.442821,0,67.8866,"45.0'C
"
176,1585178620.3627412,0,67.8866,"46.0'C
"
177,1585178622.2827492,0,67.8866,"46.0'C
"
178,1585178624.2027504,0,67.8866,"46.0'C
"
179,1585178626.122883,0,67.8866,"46.0'C
"
180,1585178628.0427513,0,67.775,"47.0'C
"
181,1585178629.9627411,0,67.775,"45.0'C
"
182,1585178631.8827431,1,67.8866,"46.0'C
"
183,1585178633.8027387,0,67.8866,"46.0'C
"
184,1585178635.7228131,0,67.8866,"45.0'C
"
185,1585178637.6427796,0,67.8866,"45.0'C
"
186,1585178639.5627587,0,67.8866,"45.0'C
"
187,1585178641.482779,0,67.8866,"46.0'C
"
188,1585178643.4027228,0,67.8866,"46.0'C
"
189,1585178645.322809,0,67.8866,"44.0'C
"
190,1585178647.242799,1,67.775,"46.0'C
"
191,1585178649.162722,0,67.775,"45.0'C
"
192,1585178651.0827231,0,67.775,"46.0'C
"
193,1585178653.0027401,0,67.775,"46.0'C
"
194,1585178654.9227734,0,67.775,"45.0'C
"
195,1585178656.8427448,0,67.8866,"46.0'C
"
196,1585178658.7627487,0,67.775,"45.0'C
"
197,1585178660.6827252,0,67.775,"45.0'C
"
198,1585178662.6027362,0,67.6616,"45.0'C
"
199,1585178664.522742,0,67.6616,"45.0'C
"
200,1585178666.4427419,0,67.55,"46.0'C
"
201,1585178668.3627305,0,67.55,"44.0'C
"
202,1585178670.2827356,0,67.55,"44.0'C
"
203,1585178672.2026877,0,67.4366,"45.0'C
"
204,1585178674.122738,0,67.4366,"45.0'C
"
205,1585178676.042765,0,67.325,"46.0'C
"
206,1585178677.962726,0,67.4366,"46.0'C
"
207,1585178679.8827236,0,67.325,"46.0'C
"
208,1585178681.8026934,0,67.4366,"44.0'C
"
209,1585178683.7227645,0,67.4366,"46.0'C
"
210,1585178685.642744,0,67.4366,"45.0'C
"
211,1585178687.5626996,0,67.4366,"44.0'C
"
212,1585178689.4827006,0,67.325,"45.0'C
"
213,1585178691.4027102,0,67.325,"44.0'C
"
214,1585178693.3227327,0,67.325,"46.0'C
"
215,1585178695.2427616,0,67.2116,"46.0'C
"
216,1585178697.1627598,0,67.2116,"44.0'C
"
217,1585178699.0827506,0,67.2116,"46.0'C
"
